# 0_1__Semi-Major-Axis
# Pulse 0,Pulse 1,Pulse 2,Pulse 3,Pulse 4,Pulse 5,Pulse 6,Pulse 7,Pulse 8,
nan,nan,2.390000000000000000e+02,2.940000000000000000e+02,3.530000000000000000e+02,4.140000000000000000e+02,4.670000000000000000e+02,5.300000000000000000e+02,5.780000000000000000e+02
nan,2.190000000000000000e+02,2.730000000000000000e+02,3.320000000000000000e+02,3.860000000000000000e+02,4.600000000000000000e+02,5.310000000000000000e+02,nan,6.690000000000000000e+02
