# Confidence,X-Center,Y-Center,Semi-Major-Axis,Semi-Minor-Axis,Orientation,
nan,nan,nan,nan,nan,nan
9.100000000000000000e+01,4.990000000000000000e+02,6.640000000000000000e+02,2.190000000000000000e+02,1.150000000000000000e+02,1.780000000000000000e+02
9.200000000000000000e+01,5.030000000000000000e+02,6.650000000000000000e+02,2.730000000000000000e+02,1.390000000000000000e+02,1.770000000000000000e+02
9.500000000000000000e+01,5.020000000000000000e+02,6.650000000000000000e+02,3.320000000000000000e+02,1.710000000000000000e+02,1.770000000000000000e+02
7.800000000000000000e+01,5.020000000000000000e+02,6.640000000000000000e+02,3.860000000000000000e+02,2.050000000000000000e+02,1.780000000000000000e+02
7.500000000000000000e+01,5.030000000000000000e+02,6.610000000000000000e+02,4.600000000000000000e+02,2.340000000000000000e+02,1.780000000000000000e+02
6.500000000000000000e+01,5.010000000000000000e+02,6.610000000000000000e+02,5.310000000000000000e+02,2.630000000000000000e+02,1.780000000000000000e+02
nan,nan,nan,nan,nan,nan
7.900000000000000000e+01,5.060000000000000000e+02,6.580000000000000000e+02,6.690000000000000000e+02,3.220000000000000000e+02,1.780000000000000000e+02
