# Confidence,X-Center,Y-Center,Semi-Major-Axis,Semi-Minor-Axis,Orientation,
1.000000000000000000e+02,5.040000000000000000e+02,6.670000000000000000e+02,1.260000000000000000e+02,8.000000000000000000e+01,1.790000000000000000e+02
9.700000000000000000e+01,5.070000000000000000e+02,6.660000000000000000e+02,1.810000000000000000e+02,1.030000000000000000e+02,1.770000000000000000e+02
9.100000000000000000e+01,5.080000000000000000e+02,6.660000000000000000e+02,2.380000000000000000e+02,1.270000000000000000e+02,1.790000000000000000e+02
8.200000000000000000e+01,5.070000000000000000e+02,6.660000000000000000e+02,2.980000000000000000e+02,1.540000000000000000e+02,1.780000000000000000e+02
7.900000000000000000e+01,5.040000000000000000e+02,6.660000000000000000e+02,3.510000000000000000e+02,1.830000000000000000e+02,1.790000000000000000e+02
7.300000000000000000e+01,5.060000000000000000e+02,6.660000000000000000e+02,4.090000000000000000e+02,2.120000000000000000e+02,1.790000000000000000e+02
6.600000000000000000e+01,5.050000000000000000e+02,6.650000000000000000e+02,4.690000000000000000e+02,2.400000000000000000e+02,1.790000000000000000e+02
6.500000000000000000e+01,5.030000000000000000e+02,6.640000000000000000e+02,5.280000000000000000e+02,2.680000000000000000e+02,1.790000000000000000e+02
5.700000000000000000e+01,5.050000000000000000e+02,6.630000000000000000e+02,5.860000000000000000e+02,2.960000000000000000e+02,1.790000000000000000e+02
